,variable,value
0,simulation,C:\Users\Andrew Freiburger\Dropbox\My PC (DESKTOP-M302P50)\Documents\UVic Civil Engineering\PHREEQC\ROSS\examples\2021-10-13_ROSS_red_sea_transport_pitzer_scaling_LinPerm_11
1,cell_meters,0.08466666666666667
2,feed_cubic_meters,0.017429622854940183
3,feed_kg,17.378153556381264
4,feed_moles,964.6491011035951
5,Reynold's number,47462121.284457885
6,feed_kg_cell,1.448179463031772
7,feed_moles_cell,80.38742509196625
8,module 0,"{'cumulative_cf': 1.0000001054757248, 'permeate (moles/cell)': -1.0513238605082284e-07}"
9,described_minerals,"{'Aragonite': {'formula': 'CaCO3', 'mass': 103.0869}, 'Artinite': {'formula': 'Mg2CO3(OH)2:3H2O', 'mass': 149.63358}, 'Bischofite': {'formula': 'MgCl2:6H2O', 'mass': 203.30268}, 'Brucite': {'formula': 'Mg(OH)2', 'mass': 60.31968}, 'Calcite': {'formula': 'CaCO3', 'mass': 103.0869}, 'Carnallite': {'formula': 'KMgCl3:6H2O', 'mass': 277.85398}, 'Dolomite': {'formula': 'CaMg(CO3)2', 'mass': 186.4008}, 'Gaylussite': {'formula': 'CaNa2(CO3)2:5H2O', 'mass': 296.15174}, 'Halite': {'formula': 'NaCl', 'mass': 58.44277}, 'Huntite': {'formula': 'CaMg3(CO3)4', 'mass': 357.0286}, 'Magnesite': {'formula': 'MgCO3', 'mass': 87.31389999999999}, 'MgCl2_2H2O': {'formula': 'MgCl2:2H2O', 'mass': 131.24156000000002}, 'MgCl2_4H2O': {'formula': 'MgCl2:4H2O', 'mass': 167.27212000000003}, 'Natron': {'formula': 'Na2CO3:10H2O', 'mass': 286.14124000000004}, 'Nesquehonite': {'formula': 'MgCO3:3H2O', 'mass': 138.35974}, 'Pirssonite': {'formula': 'Na2Ca(CO3)2:2H2O', 'mass': 242.1059}, 'Portlandite': {'formula': 'Ca(OH)2', 'mass': 76.09268}, 'Sylvite': {'formula': 'KCl', 'mass': 74.5513}, 'Teepleite': {'formula': 'Na2B(OH)4Cl', 'mass': 160.2729}}"
